model,accent,speaker,utt_id,text,synth,ref,evaluable,f0_rmse,mcd,wer,ppg_kl,aid_pred,aid_correct,cs_accent,speaker_sim,utmos
vits,Arabic,YBAA,arctic_a0323,He considered the victory already his and stepped forward to the meat.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Arabic/YBAA/arctic_a0323.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/YBAA/wav/arctic_a0323.wav,True,292.2641499283367,9.169946395939926,0.0833333333333333,0.4277838766574859,NewZealand,False,0.3802969637639853,0.0411938869327026,3.651823043823242
vits,Arabic,YBAA,arctic_a0344,He seemed to fill it with his tremendous vitality.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Arabic/YBAA/arctic_a0344.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/YBAA/wav/arctic_a0344.wav,True,395.58234700050343,8.608019505714559,0.1111111111111111,0.4289916157722473,NewZealand,False,0.2812250400996409,0.0854229265036413,3.171236515045166
vits,Arabic,ZHAA,arctic_a0525,"The Oligarchy wanted violence, and it set its agents provocateurs to work.",/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Arabic/ZHAA/arctic_a0525.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ZHAA/wav/arctic_a0525.wav,True,1134.5243885590537,9.004133361240594,0.1666666666666666,0.5693706274032593,Canadian,False,0.3268082551663638,0.1243070232125182,3.1140499114990234
vits,Arabic,ZHAA,arctic_a0027,To my surprise he began to show actual enthusiasm in my favor.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Arabic/ZHAA/arctic_a0027.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ZHAA/wav/arctic_a0027.wav,True,1329.8007369527213,9.507780427559732,0.0,0.5145351886749268,Canadian,False,0.2288714242797907,0.0591733835316133,4.055243015289307
vits,Arabic,ZHAA,arctic_a0002,"Not at this particular case, Tom, apologized Whittemore.",/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Arabic/ZHAA/arctic_a0002.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ZHAA/wav/arctic_a0002.wav,True,914.9764030737724,8.41716472331585,0.5,0.7216381430625916,Canadian,False,0.3603932792942804,0.0603195319772964,3.585519552230835
vits,Arabic,ZHAA,arctic_b0362,We threaten to be of the one mind before the voyage is completed.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Arabic/ZHAA/arctic_b0362.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ZHAA/wav/arctic_b0362.wav,True,1001.0624658861504,9.207719413034946,0.0,0.4863059818744659,Australian,False,0.2652705777772424,0.0790863811102279,3.310340404510498
vits,Arabic,ZHAA,arctic_a0007,And you always want to see it in the superlative degree.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Arabic/ZHAA/arctic_a0007.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ZHAA/wav/arctic_a0007.wav,True,903.8513443853764,8.387592469810015,0.0,0.601786196231842,NewZealand,False,0.2094562658290976,0.0517416881036563,3.6811859607696533
vits,Arabic,ZHAA,arctic_a0023,A combination of Canadian capital quickly organized and petitioned for the same privileges.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Arabic/ZHAA/arctic_a0023.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ZHAA/wav/arctic_a0023.wav,True,1265.5064613717243,9.06295205161205,0.1538461538461538,0.4132620692253113,NewZealand,False,0.2479744632355817,0.0179580540062975,3.086703300476074
vits,Arabic,ZHAA,arctic_a0268,Now go ahead and tell me in a straightforward way what has happened.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Arabic/ZHAA/arctic_a0268.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ZHAA/wav/arctic_a0268.wav,True,1414.0286592499913,11.510672697398537,0.0,0.4738531708717346,NewZealand,False,0.2798337146928703,-0.0107449470312735,3.926990032196045
vits,Arabic,ZHAA,arctic_a0319,"And the Edinburgh Evening News says, with editorial gloom.",/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Arabic/ZHAA/arctic_a0319.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ZHAA/wav/arctic_a0319.wav,True,1060.4446063599432,10.3070144313173,0.0,0.6079760789871216,Canadian,False,0.3259130708231808,-0.0013391475869868,3.7212095260620117
vits,Arabic,ZHAA,arctic_a0323,He considered the victory already his and stepped forward to the meat.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Arabic/ZHAA/arctic_a0323.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ZHAA/wav/arctic_a0323.wav,True,1212.6635729568488,9.42048148715688,0.0833333333333333,0.3670926094055176,NewZealand,False,0.3312871562814961,-0.0315578966045205,3.741450309753418
vits,Arabic,ZHAA,arctic_a0344,He seemed to fill it with his tremendous vitality.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Arabic/ZHAA/arctic_a0344.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ZHAA/wav/arctic_a0344.wav,True,1219.6827152689857,9.008121996958524,0.1111111111111111,0.5156204104423523,NewZealand,False,0.2534658879179423,0.0421486261691407,3.143188238143921
vits,Indian,ASI,arctic_a0525,"The Oligarchy wanted violence, and it set its agents provocateurs to work.",/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/ASI/arctic_a0525.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ASI/wav/arctic_a0525.wav,True,287.6607102308662,7.657548877709338,0.1666666666666666,0.4504373371601105,Canadian,False,0.1798765960109815,0.0341361387691859,3.4438226222991943
vits,Indian,ASI,arctic_a0027,To my surprise he began to show actual enthusiasm in my favor.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/ASI/arctic_a0027.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ASI/wav/arctic_a0027.wav,True,353.20688277667585,9.177354926211445,0.0,0.3981662690639496,Canadian,False,0.0848678222906039,0.0430088247601287,3.7816333770751953
vits,Indian,ASI,arctic_a0002,"Not at this particular case, Tom, apologized Whittemore.",/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/ASI/arctic_a0002.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ASI/wav/arctic_a0002.wav,True,177.5173964306117,7.728295786290997,0.5,0.4174282550811767,Canadian,False,0.1408271268054838,-0.0586115742851302,3.7044265270233154
vits,Indian,ASI,arctic_b0362,We threaten to be of the one mind before the voyage is completed.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/ASI/arctic_b0362.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ASI/wav/arctic_b0362.wav,True,298.37040112176015,8.427115199827664,0.0,0.4617320597171783,Australian,False,-0.0170623929834986,0.0216154293654962,3.367690086364746
vits,Indian,ASI,arctic_a0007,And you always want to see it in the superlative degree.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/ASI/arctic_a0007.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ASI/wav/arctic_a0007.wav,True,205.2115121183075,10.335690481768747,0.0,0.514695405960083,NewZealand,False,-0.0981704497080101,0.02649301578911,3.467170476913452
vits,Indian,ASI,arctic_a0023,A combination of Canadian capital quickly organized and petitioned for the same privileges.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/ASI/arctic_a0023.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ASI/wav/arctic_a0023.wav,True,311.948336597396,9.55495866835067,0.1538461538461538,0.4396272301673889,NewZealand,False,0.1602447724228063,-0.0699610828133112,2.875784158706665
vits,Indian,ASI,arctic_a0268,Now go ahead and tell me in a straightforward way what has happened.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/ASI/arctic_a0268.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ASI/wav/arctic_a0268.wav,True,252.1128430065716,12.386460904075044,0.0,0.5371392965316772,NewZealand,False,0.0875027153843185,-0.0196680905562129,3.6109085083007812
vits,Indian,ASI,arctic_a0319,"And the Edinburgh Evening News says, with editorial gloom.",/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/ASI/arctic_a0319.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ASI/wav/arctic_a0319.wav,True,358.4828221474977,8.014855779916559,0.0,0.6578996181488037,Canadian,False,0.2183320566094931,0.036903744113094,3.877438545227051
vits,Indian,ASI,arctic_a0323,He considered the victory already his and stepped forward to the meat.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/ASI/arctic_a0323.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ASI/wav/arctic_a0323.wav,True,166.74722115102668,8.4059855162933,0.0833333333333333,0.4101839959621429,NewZealand,False,0.0950732135155491,-0.0528513937676109,3.677138090133667
vits,Indian,ASI,arctic_a0344,He seemed to fill it with his tremendous vitality.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/ASI/arctic_a0344.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/ASI/wav/arctic_a0344.wav,True,367.7921323676986,8.798084828687061,0.1111111111111111,0.4656194448471069,NewZealand,False,-0.0802245952698012,-0.0850372433194372,3.387953281402588
vits,Indian,RRBI,arctic_a0525,"The Oligarchy wanted violence, and it set its agents provocateurs to work.",/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/RRBI/arctic_a0525.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/RRBI/wav/arctic_a0525.wav,True,459.8408205530624,9.522786086048736,0.1666666666666666,0.4717928469181061,Canadian,False,0.0758567448531935,0.0191394401229004,3.466609477996826
vits,Indian,RRBI,arctic_a0027,To my surprise he began to show actual enthusiasm in my favor.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/RRBI/arctic_a0027.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/RRBI/wav/arctic_a0027.wav,True,439.76261376177166,10.06469180302514,0.0,0.4207094609737396,Canadian,False,-0.0350803012691507,0.0475281199696023,3.7780795097351074
vits,Indian,RRBI,arctic_a0002,"Not at this particular case, Tom, apologized Whittemore.",/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/RRBI/arctic_a0002.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/RRBI/wav/arctic_a0002.wav,True,204.5208389991243,10.93058929981957,0.5,0.6102204322814941,Canadian,False,0.1041518583588458,0.1455905713618995,3.5906355381011963
vits,Indian,RRBI,arctic_b0362,We threaten to be of the one mind before the voyage is completed.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/RRBI/arctic_b0362.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/RRBI/wav/arctic_b0362.wav,True,339.6571801095922,8.528502753768077,0.0,0.8125795125961304,Australian,False,-0.073626364876135,0.0912383001186707,3.3929619789123535
vits,Indian,RRBI,arctic_a0007,And you always want to see it in the superlative degree.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/RRBI/arctic_a0007.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/RRBI/wav/arctic_a0007.wav,True,402.54635056901895,11.128323270243262,0.0,0.4704630076885223,NewZealand,False,-0.1337980794771717,0.1408425002058863,3.65932559967041
vits,Indian,RRBI,arctic_a0023,A combination of Canadian capital quickly organized and petitioned for the same privileges.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/RRBI/arctic_a0023.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/RRBI/wav/arctic_a0023.wav,True,419.9863943374491,10.277538201162177,0.1538461538461538,0.3440980315208435,NewZealand,False,0.1362377623640979,0.045675307053053,3.0815370082855225
vits,Indian,RRBI,arctic_a0268,Now go ahead and tell me in a straightforward way what has happened.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/RRBI/arctic_a0268.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/RRBI/wav/arctic_a0268.wav,True,209.33291731180324,12.059706647137077,0.0,0.474963366985321,NewZealand,False,0.0780025114113719,0.1299081241871816,3.695664167404175
vits,Indian,RRBI,arctic_a0319,"And the Edinburgh Evening News says, with editorial gloom.",/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/RRBI/arctic_a0319.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/RRBI/wav/arctic_a0319.wav,True,476.8214866789564,11.23527453618375,0.0,0.982053518295288,Canadian,False,0.098102744395445,0.0425677153074569,3.3611061573028564
vits,Indian,RRBI,arctic_a0323,He considered the victory already his and stepped forward to the meat.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/RRBI/arctic_a0323.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/RRBI/wav/arctic_a0323.wav,True,235.7760832777216,9.164189810870491,0.0833333333333333,0.3101129233837127,NewZealand,False,0.0884283055134632,0.0682058277586326,3.6843161582946777
vits,Indian,RRBI,arctic_a0344,He seemed to fill it with his tremendous vitality.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/RRBI/arctic_a0344.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/RRBI/wav/arctic_a0344.wav,True,449.2174482246581,9.959268736540436,0.1111111111111111,0.4568036794662475,NewZealand,False,-0.0779919418470555,0.0213621707696868,3.1680243015289307
vits,Indian,SVBI,arctic_a0525,"The Oligarchy wanted violence, and it set its agents provocateurs to work.",/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/SVBI/arctic_a0525.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SVBI/wav/arctic_a0525.wav,True,1331.4433759700914,8.896475663135197,0.1666666666666666,0.537695050239563,Canadian,False,0.191612207308932,0.1686868004948759,3.395817756652832
vits,Indian,SVBI,arctic_a0027,To my surprise he began to show actual enthusiasm in my favor.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/SVBI/arctic_a0027.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SVBI/wav/arctic_a0027.wav,True,1257.8284590644437,10.13708925361911,0.0,0.407035231590271,Canadian,False,0.1678257122450438,0.0800776400977441,3.6657581329345703
vits,Indian,SVBI,arctic_a0002,"Not at this particular case, Tom, apologized Whittemore.",/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/SVBI/arctic_a0002.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SVBI/wav/arctic_a0002.wav,True,962.808843730269,8.840728383004976,0.5,0.4859422147274017,Canadian,False,0.1822151590304233,0.0708628499784815,3.5102696418762207
vits,Indian,SVBI,arctic_b0362,We threaten to be of the one mind before the voyage is completed.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/SVBI/arctic_b0362.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SVBI/wav/arctic_b0362.wav,True,1169.9269345809869,8.221001624258689,0.0,0.6114980578422546,Australian,False,-0.0276073775211862,0.1066741249966599,3.3676917552948
vits,Indian,SVBI,arctic_a0007,And you always want to see it in the superlative degree.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/SVBI/arctic_a0007.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SVBI/wav/arctic_a0007.wav,True,1007.9270082365013,10.82918401399313,0.0,0.4129266142845154,NewZealand,False,-0.1057114858352483,0.1290062656038163,3.7932050228118896
vits,Indian,SVBI,arctic_a0023,A combination of Canadian capital quickly organized and petitioned for the same privileges.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/SVBI/arctic_a0023.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SVBI/wav/arctic_a0023.wav,True,1212.8297775715114,10.51166587629812,0.1538461538461538,0.3483825623989105,NewZealand,False,0.1956274043177336,0.0711211212722423,3.19562029838562
vits,Indian,SVBI,arctic_a0268,Now go ahead and tell me in a straightforward way what has happened.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/SVBI/arctic_a0268.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SVBI/wav/arctic_a0268.wav,True,1361.7276548129414,11.386813394642772,0.0,0.4392561316490173,NewZealand,False,0.1583422626381769,0.0515813764013805,3.582451581954956
vits,Indian,SVBI,arctic_a0319,"And the Edinburgh Evening News says, with editorial gloom.",/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/SVBI/arctic_a0319.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SVBI/wav/arctic_a0319.wav,True,1282.883620838377,11.025552224904672,0.0,0.9159275889396667,Canadian,False,0.265224595329096,0.1057504485285519,3.855302333831787
vits,Indian,SVBI,arctic_a0323,He considered the victory already his and stepped forward to the meat.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/SVBI/arctic_a0323.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SVBI/wav/arctic_a0323.wav,True,1355.837718300884,9.572411264200367,0.0833333333333333,0.2620635032653808,NewZealand,False,0.1936977630077749,0.1222602935498112,3.788623332977295
vits,Indian,SVBI,arctic_a0344,He seemed to fill it with his tremendous vitality.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/SVBI/arctic_a0344.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/SVBI/wav/arctic_a0344.wav,True,1239.201675305197,10.930280469361302,0.1111111111111111,0.3863229751586914,NewZealand,False,-0.0385617871231489,0.0481574427996367,3.3500173091888428
vits,Indian,TNI,arctic_a0525,"The Oligarchy wanted violence, and it set its agents provocateurs to work.",/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/TNI/arctic_a0525.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TNI/wav/arctic_a0525.wav,True,574.2485003952431,8.189601357088561,0.1666666666666666,0.5003432035446167,Canadian,False,0.0145759309748561,-0.1143723977200721,3.5835132598876953
vits,Indian,TNI,arctic_a0027,To my surprise he began to show actual enthusiasm in my favor.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/TNI/arctic_a0027.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TNI/wav/arctic_a0027.wav,True,1184.8523754101825,10.19082495442844,0.0,0.4754948914051056,Canadian,False,0.0430020218349404,-0.1106559653214541,3.990556240081787
vits,Indian,TNI,arctic_a0002,"Not at this particular case, Tom, apologized Whittemore.",/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/TNI/arctic_a0002.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TNI/wav/arctic_a0002.wav,True,771.8537958762588,8.203011402539166,0.5,0.6925942301750183,Canadian,False,0.0999048758088808,-0.1976413812367535,3.656278610229492
vits,Indian,TNI,arctic_b0362,We threaten to be of the one mind before the voyage is completed.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/TNI/arctic_b0362.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TNI/wav/arctic_b0362.wav,True,911.1701958623396,9.376287817379792,0.0,0.7710292935371399,Australian,False,0.0336544096127561,-0.1779863402282269,3.5243101119995117
vits,Indian,TNI,arctic_a0007,And you always want to see it in the superlative degree.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/TNI/arctic_a0007.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TNI/wav/arctic_a0007.wav,True,1119.3560808403577,11.038317979371769,0.0,0.4617786109447479,NewZealand,False,-0.0824494017261486,-0.0776427981335517,3.596118927001953
vits,Indian,TNI,arctic_a0023,A combination of Canadian capital quickly organized and petitioned for the same privileges.,/Users/diyagoel/slp-diss/SOTA_models_experiments/vits/outputs/vits/Indian/TNI/arctic_a0023.wav,/Users/diyagoel/slp-diss/Datasets/L2-ARCTIC/TNI/wav/arctic_a0023.wav,True,1292.3716447234156,10.281916659393517,0.1538461538461538,0.39414182305336,NewZealand,False,0.1714502367547714,-0.0896899282947246,3.034716844558716
